Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Turkey,TUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,418.6593853,388.4178099,476.2667877,588.1307151,790.2410818,962.0263855,1077.514804,1207.396539,1309.751849,1744.712068,1303.025002,1310.488186,1161.33675,1083.72609,1030.123518,1133.169783,1250.525547,1387.1734,1403.879061,1656.759218,2322.749952,2264.163069,2358.622189,2656.960392,1844.958293,2388.851865,2530.892397,2615.451747,3761.531863,3398.684315,3589.259266,2510.790785,2954.314999,3871.057201,5022.897402,6198.859574,6752.489181,8175.436117,9123.999996,7505.814941,9019.983594,9652.116468,9965.796196,10697.22464,10263.85378,9257.879572,9130.559117,8834.098645,7982.413077,7585.040685,
Tuvalu,TUV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.9907751,160.0421756,148.1806011,168.389079,151.0030724,134.4727189,138.7663573,158.6795607,193.9640456,223.4791904,351.4469663,355.5627019,365.2633996,354.5625278,363.8022457,377.7172778,403.0219156,430.6670088,432.1090386,485.5448564,608.0256991,613.0818158,642.2909443,664.0112811,747.4716745,836.3121967,891.3129241,820.3444031,831.9832713,865.4634067,905.221074,967.4256324,
Uganda,UGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,52.9580612,61.8719658,106.1989712,120.0485353,206.2777066,197.8730105,205.9727963,337.7236738,337.4694852,257.2689547,190.0817745,133.9622595,103.2811639,123.6371788,152.8031003,212.921294,218.4501682,225.7997778,231.5048662,214.3294489,211.6962428,189.6607063,192.7497003,184.2320136,227.4358132,260.1000006,274.3203626,305.9417152,353.9296522,640.6225014,654.3422647,638.6560328,565.8640648,590.7873118,659.8282204,647.1627536,554.8594448,575.0364425,632.1247673,669.373833,
Ukraine,UKR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.7052857,683.2826448,782.3913027,654.8445852,489.8793728,497.9450021,619.6914994,702.1341186,833.9290507,1108.583047,1510.118067,1901.404695,2594.533724,3295.135567,2055.445714,2437.139296,2925.390623,3244.330201,3376.810524,2648.624853,1854.733477,1922.546985,2369.228154,2782.196609,3302.10457,
Upper middle income,UMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,211.3504837,226.8233907,250.2079502,316.3151495,376.0747815,401.6857942,412.7708724,449.2689596,472.2155838,546.5102775,605.3852783,657.3854413,614.4767723,571.2309998,588.0558773,608.8589849,618.2474339,647.4808059,715.8831413,804.891147,948.4066104,1103.095735,1086.171494,1173.52509,1272.428847,1395.366575,1523.766611,1617.327967,1593.984495,1482.587576,1623.101898,1625.828483,1633.31592,1810.688864,2136.046347,2531.730241,2995.792994,3716.751408,4443.595498,4324.339917,5130.993645,6020.007594,6477.008923,6904.119218,7120.617364,6681.184015,6632.013732,7328.308261,7725.075233,7828.070308,
Uruguay,URY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,921.5119822,713.3755043,1208.947305,1325.617586,1123.851413,1166.642142,1303.788374,1548.677956,2258.409883,3057.198841,3435.482098,2812.232486,1491.481358,1379.775135,1325.363081,1675.476227,2104.870772,2340.704668,2387.02725,2636.754282,3197.762477,3652.273062,4258.728744,4914.980505,5365.258254,5671.047298,6608.715243,6951.439524,6577.2126,6270.805817,5739.323535,3781.638617,3169.751922,3583.282917,4620.662191,5231.544676,6242.602164,7950.035437,8261.451309,10337.66041,12394.82666,12640.23355,14476.76608,14140.2238,13332.47567,13084.14129,14527.46089,14308.11629,13626.1881,
United States,USA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4551.718088,4861.494675,5307.241117,5886.332023,6135.965981,6542.482173,7217.547268,7963.228021,8908.223544,9532.397395,10126.53401,11448.76209,12066.45456,12755.32399,14277.8488,15150.66132,15826.37755,16737.56438,18183.0734,19114.68122,19863.38159,20250.4156,21146.72653,21839.08064,23032.56777,24102.10356,25320.40314,26815.46669,28286.76174,29584.91686,31195.07007,31880.99535,32534.92263,33615.49363,35531.67342,37543.13651,39741.04426,40505.88271,40046.04789,39039.0491,40995.93539,42619.07115,44727.35917,45665.50683,47701.37423,49219.52785,49653.91027,51313.85553,53540.3508,55419.38641,
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.9754517,617.2478945,432.9267807,325.7759694,280.2348436,286.0665847,349.0867691,418.8714567,451.8458171,640.8953405,811.293799,948.4565824,1303.27902,1489.4882,1677.455268,1806.816731,2078.140188,2258.294973,2206.756576,1540.871393,1220.23863,1435.193964,
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,776.8274467,960.4147537,1045.123916,1123.018775,1228.814592,1316.228454,1396.47344,1562.291554,1719.167283,1875.349402,2053.813936,2182.521637,2421.322051,2488.542942,2488.910037,2726.123365,2886.097184,2994.799829,3206.559904,3294.341675,3371.707856,3656.256402,3914.064018,4012.139198,4278.261495,4502.077458,5036.123594,5619.226656,5628.725101,5402.333779,5238.323035,5008.119193,5128.140386,5343.652002,5172.377474,5618.166075,5798.777085,5900.286207,6003.391792,6095.007358,
"Venezuela, RB",VEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,807.8229027,854.9417797,929.6643872,1061.966414,1274.697839,1548.400616,1771.912639,2094.953635,2215.256984,2171.065384,2736.574801,3280.53075,3478.138729,3248.661068,2856.569818,3036.237384,2965.338216,2234.105777,2799.679837,1860.394054,2050.444007,2308.464571,2501.282298,2423.425149,2302.687505,3046.096876,2640.953073,3193.003789,3441.816815,3630.35182,4163.921175,4347.614816,3107.747228,2724.083796,3524.834733,4521.319833,5737.913892,7351.708159,10325.0539,10761.7498,12680.18816,9790.934176,11664.13365,11128.2626,14752.26806,,,,,,
British Virgin Islands,VGB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.49951712,80.60841883,121.564716,123.5962713,163.7315854,202.1200149,255.949012,297.9651522,320.0418188,320.6713205,327.7064138,367.9692133,382.4654614,403.7618062,441.5099789,481.4356969,535.0422178,597.5244214,694.8553346,869.0487731,817.3023199,1001.498318,1141.205807,1325.618807,1462.529787,1597.534387,1669.859034,1785.475393,1864.326778,2033.246114,2162.500744,
Vanuatu,VUT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,816.8093861,747.4790821,697.9972151,741.1145095,907.5503156,835.9712134,820.2324462,789.8734995,919.3614382,948.1879155,1045.458748,1058.848669,1038.427717,972.3482812,1076.720686,1134.810917,1204.299127,1249.935613,1297.020756,1320.241753,1269.109309,1226.444275,1183.163288,1373.873187,1541.856243,1601.976262,1782.249316,2080.598563,2466.89233,2310.941413,2593.121082,2884.864716,2691.875888,2854.74139,2840.14052,2564.565187,2625.496397,2761.88374,2865.404456,2862.238509,
World,WLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,694.4958807,750.021628,848.3968293,1012.468235,1117.428486,1219.721204,1296.472433,1435.057176,1672.591815,1864.410454,2042.309791,2088.33103,2047.556121,2039.675522,2088.021987,2155.985358,2516.279993,2807.757999,3108.518362,3181.95422,3513.98656,3672.93772,3847.754011,3833.920226,4068.206376,4466.319079,4516.958297,4455.536913,4416.065035,4506.586316,4580.576292,4501.48157,4608.383189,5100.975,5674.333758,6054.272986,6501.248034,7204.579671,7689.576299,7246.693611,7867.138573,8591.794704,8744.557533,8888.725788,9079.431634,8511.406767,8539.340106,8989.490981,9390.407662,9446.752156,
Samoa,WSM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,530.019197,489.9152025,431.0769046,366.986627,392.1416339,444.180936,492.4177168,448.6826107,471.8718723,462.3865979,,,,,,,,,,,1334.168143,1544.255597,1914.746424,2091.616531,2278.286836,2569.051357,2772.898655,2655.370384,3047.724214,3342.220076,3441.045847,3449.164972,3343.100527,3523.356323,3543.351648,3647.289201,3578.009307,3658.459193,
Kosovo,XKX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.9103357,383.823497,427.2563848,325.5155736,205.1263588,188.1109914,239.6246987,288.8630664,289.9676694,302.4545195,328.5130102,361.3834456,385.8941413,401.934848,436.8521492,484.1381197,573.7169468,671.8363395,800.2445674,856.70647,992.7255574,1031.86173,1183.885561,1368.310089,1422.279279,1470.812601,1085.281325,914.7836229,783.4165148,745.8931547,
South Africa,ZAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,753.126847,764.5995601,1029.104416,1242.791444,1218.909212,1114.869205,1194.489912,1341.340269,1578.738204,2159.672951,2187.390898,1931.816745,2108.536029,1886.772499,1326.660585,1478.040918,1951.398977,2071.329055,2119.990964,2434.767721,2605.403799,2815.124392,2778.028002,2834.370186,3102.5017,2880.329404,2944.681226,2610.995451,2553.779084,2507.954589,2164.285171,2058.91848,3120.339761,4028.16627,4507.024164,4659.126173,4938.419834,4451.35979,4780.360217,5940.912877,6455.045509,6076.289798,5515.834897,5236.334333,4732.894485,4296.693424,5012.692856,5182.176334,4862.222806,
Zambia,ZMB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,276.6002472,298.1212006,287.1644966,426.0834185,379.0961357,367.2169098,352.9132691,393.5593282,423.4521896,481.3054376,528.7974058,514.2320554,389.8853462,304.3824898,234.8434221,140.5980575,192.5339057,314.7132825,326.3804936,273.5097439,290.6855267,274.9377754,290.0556047,327.4943401,331.5124077,305.3085616,355.2757866,281.6971963,268.6040448,277.6399493,309.271886,309.1901441,355.344004,409.1757591,519.4082323,715.6731778,736.8572224,994.3632905,881.6108481,1031.066593,1202.186012,1368.047753,1431.798893,1398.570706,1069.52032,1009.878484,1168.021396,1173.273598,1049.041583,
Zimbabwe,ZWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,378.2400292,450.5578521,536.642111,622.2973463,660.7330523,625.8902472,611.2652059,597.2783698,684.2173533,847.8770694,997.3793247,1017.628329,894.0838824,708.1993496,603.6563771,639.1940062,665.995607,740.2094105,767.0544331,791.957276,754.3162704,570.7949689,547.3460413,554.8275269,561.7665218,674.3407806,655.0567472,477.0182052,510.6172631,482.7256472,494.0464381,452.3582115,391.7368303,381.3520644,370.5781993,317.4057884,309.8290433,241.3378502,584.9956714,722.2404518,798.4120686,989.8218129,1167.133941,1164.262622,1180.490702,1208.587656,1268.187512,1394.088773,1208.27987,
